Time;Epoch;Train Loss;Val Loss;Accuracy
 ;0;5.780982420994685;4.090052714714637;8.29326923076923
 ;1;3.932078719139099;3.3957255528523373;20.072115384615383
 ;2;3.4217090079417596;2.8666402926811805;29.807692307692307
 ;3;3.0593762489465566;2.5422731913053074;34.13461538461539
 ;4;2.791166360561664;2.288882782826057;39.30288461538461
 ;5;2.5581227197096896;2.3493652160351095;35.9375
 ;6;2.4279218866274905;2.158909898537856;40.38461538461539
 ;7;2.272225801761334;2.068491747746101;42.90865384615385
 ;8;2.137176568691547;1.9883995698048518;44.83173076923077
 ;9;2.0449715852737427;2.019295940032372;43.26923076923077
 ;10;1.9468806844491224;1.8138100000528188;47.11538461538461
 ;11;1.8458806711893816;1.8512228956589332;46.03365384615385
 ;12;1.8104891914587755;1.7849872662470891;48.79807692307692
 ;13;1.6875430941581726;1.763017938687251;48.07692307692308
 ;14;1.6537630145366375;1.828663748044234;48.67788461538461
 ;15;1.6055284119569337;1.6734462976455688;52.64423076923077
 ;16;1.529128807095381;1.824062521641071;49.03846153846154
 ;17;1.514251620723651;1.7104803828092723;51.08173076923077
 ;18;1.4502945462098489;1.6943912276854882;53.60576923076923
 ;19;1.4097939746884198;1.7151934871306787;52.88461538461539
 ;20;1.3662588344170497;1.696126740712386;53.96634615384615
 ;21;1.3162966651412158;1.7212190673901484;54.92788461538461
 ;22;1.285304342324917;1.7419949219777033;53.125
 ;23;1.2675506306382327;1.7346638257686908;52.04326923076923
 ;24;1.2077844286194215;1.7197474837303162;52.88461538461539
 ;25;1.1689985119379485;1.760056692820329;53.48557692307692
 ;26;1.1294258804275439;1.7042341232299805;53.96634615384615
 ;27;1.1460376625450759;1.68801172880026;56.61057692307692
 ;28;1.1089111360219808;1.700085236476018;54.08653846153846
 ;29;1.0537174109082956;1.7501307955155005;53.60576923076923
 ;30;1.0591426984621928;1.7958351052724397;53.24519230769231
 ;31;1.017110915424732;1.7013307076234083;55.52884615384615
 ;32;1.0338855133606837;1.8164276388975291;52.16346153846154
 ;33;0.93489522802142;1.7751810825788057;53.60576923076923
 ;34;0.9680762746586249;1.7403205587313726;57.33173076923077
 ;35;0.9277779477146956;1.6115882029900184;56.12980769230769
 ;36;0.8842300769801323;1.7049372975642865;55.40865384615385
 ;37;0.8626096635483779;1.8278262615203857;54.32692307692308
 ;38;0.8883731961250305;1.842838635811439;55.28846153846154
 ;39;0.859813036970221;1.7708752843049855;55.40865384615385
 ;40;0.8297050185501575;1.767995256644029;57.21153846153846
 ;41;0.8277353463837733;1.8889195231290965;56.25
 ;42;0.8045518432672207;1.859627535709968;55.40865384615385
 ;43;0.8514408798745046;1.7888707931225116;55.52884615384615
 ;44;0.7610572838725952;1.7930911045808058;56.25
 ;45;0.7422729518551093;1.7621571925970225;56.49038461538461
 ;46;0.7266112209226077;1.9007022334979131;56.85096153846154
 ;47;0.8004896746805081;1.8415389932118928;56.12980769230769
 ;48;0.7346158663813884;1.7677354262425349;56.61057692307692
 ;49;0.7057423282128114;1.8777757103626544;55.88942307692308
 ;50;0.6654252090419714;1.8448083033928504;55.40865384615385
 ;51;0.7044725337853799;1.8718090745118947;56.73076923076923
 ;52;0.6929495185613632;1.7804007805310762;57.8125
 ;53;0.6758200963242695;1.8885829632098858;55.88942307692308
 ;54;0.65870489523961;1.8613369373174815;58.77403846153846
 ;55;0.6764419345328441;1.9648098762218769;54.08653846153846
 ;56;0.7119829719169781;1.9081524243721595;57.57211538461539
 ;57;0.703926602521768;1.8614211586805491;56.49038461538461
 ;58;0.6517644864148818;1.9954576859107385;56.12980769230769
 ;59;0.6027170362380835;1.9340065442598784;55.28846153846154
 ;60;0.5963131018842642;1.9122514312083905;56.61057692307692
 ;61;0.6581235826015472;1.9806654040630047;56.37019230769231
 ;62;0.58199255182766;1.8982520286853497;57.93269230769231
 ;63;0.6127778154153091;2.0532135229844313;56.49038461538461
 ;64;0.6144769378006458;1.9162503297512348;59.49519230769231
 ;65;0.5438077441201761;1.9967931646567125;58.05288461538461
 ;66;0.5500239646062255;2.1141992761538577;57.33173076923077
 ;67;0.5445479558637509;2.0868965891691356;56.97115384615385
 ;68;0.5531338748450463;2.0196623848034787;57.57211538461539
 ;69;0.5460459105670452;1.9765086999306312;57.21153846153846
 ;70;0.5581940975613319;1.9623327071850116;58.77403846153846
 ;71;0.5641784689460809;1.9306622697756841;57.57211538461539
 ;72;0.5657973975086441;1.973268712942417;58.89423076923077
 ;73;0.5192618294117542;2.0317362684469957;57.93269230769231
 ;74;0.5175435389750279;2.0742195890499997;57.93269230769231
 ;75;0.5492855715923585;2.204684165807871;56.37019230769231
 ;76;0.5041975579940929;2.1093458258188686;57.57211538461539
 ;77;0.5341132453714426;1.8539342375902028;60.69711538461539
 ;78;0.4323846665569223;2.134726400558765;58.53365384615385
 ;79;0.4834828661898008;2.1987636364423313;57.09134615384615
 ;80;0.4879984292559899;2.1589174224780154;57.93269230769231
 ;81;0.5102486305225354;2.2739548132969785;58.41346153846154
 ;82;0.50330035499512;2.1921047430772047;57.21153846153846
 ;83;0.5350894073310953;2.218120116453904;56.12980769230769
 ;84;0.5019195258724861;2.123226748063014;57.93269230769231
 ;85;0.4760111359019692;2.0451973264033976;58.41346153846154
 ;86;0.4430294264681064;2.2125077568567715;58.29326923076923
 ;87;0.4755640807203375;2.2003788306162906;58.53365384615385
 ;88;0.47473932143587333;2.3848984699982863;56.61057692307692
 ;89;0.48952337297109455;2.148861513688014;57.33173076923077
 ;90;0.4123699984584863;2.1464873552322388;58.65384615384615
 ;91;0.4240284115792467;2.3034499746102552;57.69230769230769
 ;92;0.439129781909287;2.2980178136091967;57.57211538461539
 ;93;0.420261282975284;2.375389438409072;56.97115384615385
 ;94;0.45894334142884385;2.2507182451394887;58.05288461538461
 ;95;0.3900251331954048;2.2436614632606506;58.05288461538461
 ;96;0.445963243344942;2.2611869986240682;58.89423076923077
 ;97;0.38717421622445375;2.3302448116816006;58.89423076923077
 ;98;0.43048461641256625;2.25940956060703;58.65384615384615
 ;99;0.4308179503736588;2.349802934206449;56.73076923076923
 ;100;0.39416949110678756;2.2251068078554592;58.89423076923077
 ;101;0.3689539534612917;2.288854880974843;57.93269230769231
 ;102;0.3886819019770393;2.339520275592804;57.8125
 ;103;0.4458926069693497;2.2480972042450538;57.93269230769231
 ;104;0.44783732760697603;2.2441169894658604;58.05288461538461
 ;105;0.3892413248809484;2.2824673377550564;60.21634615384615
 ;106;0.3755953638599469;2.320231850330646;59.13461538461539
 ;107;0.3936778727847223;2.4324735494760366;56.49038461538461
 ;108;0.3973680923764522;2.3476404455991893;57.93269230769231
 ;109;0.4013834650484988;2.259061405291924;59.375
 ;110;0.325275301001966;2.6212453750463633;58.17307692307692
 ;111;0.39473014414453733;2.5060336085466237;57.69230769230769
 ;112;0.40741708093824297;2.4504298109274645;58.77403846153846
 ;113;0.39406215721884597;2.2816760127361;58.17307692307692
 ;114;0.3991547546062905;2.327093752530905;59.25480769230769
 ;115;0.3295420101270653;2.4474521371034474;58.29326923076923
 ;116;0.38925499411729664;2.440855072094844;57.69230769230769
 ;117;0.3727143811993301;2.367972859969506;60.09615384615385
 ;118;0.36023508173485214;2.4344721940847545;58.41346153846154
 ;119;0.3759117716242774;2.3854049352499156;57.93269230769231
 ;120;0.3431146597632995;2.4885940047410817;57.09134615384615
 ;121;0.3539833838048463;2.198850292425889;58.65384615384615
 ;122;0.3423841829644516;2.3285877383672275;59.375
 ;123;0.3246883596293628;2.3467332950005164;57.57211538461539
 ;124;0.35100786364637315;2.4955089000555186;59.85576923076923
 ;125;0.33623253643656004;2.330516810600574;58.89423076923077
 ;126;0.3119260882242368;2.553766754957346;57.45192307692308
 ;127;0.35505548379240703;2.3192400427965016;59.13461538461539
 ;128;0.3530708498751315;2.533447971710792;57.8125
 ;129;0.31918020066446984;2.6872671200678897;56.73076923076923
 ;130;0.29804979003249454;2.616689851650825;58.41346153846154
 ;131;0.33004503371194005;2.5513462057480445;57.21153846153846
 ;132;0.3394730154496546;2.7369854817023644;56.25
 ;133;0.38118576648860025;2.5727260617109446;57.09134615384615
 ;134;0.31255834359818924;2.661205277993129;57.69230769230769
 ;135;0.3804366603323545;2.499760843240298;57.8125
 ;136;0.30488424212671816;2.4455137757154612;57.69230769230769
 ;137;0.3278247229038523;2.5481852155465345;57.09134615384615
 ;138;0.3703293865009283;2.477296444085928;56.49038461538461
 ;139;0.3078495826608;2.5945500914867106;57.69230769230769
 ;140;0.34921670945074695;2.5609093629396877;57.33173076923077
 ;141;0.2828876396121744;2.6320886382689843;58.29326923076923
 ;142;0.2970122593240096;2.7900431889754076;57.69230769230769
 ;143;0.32426242254531157;2.7504407992729774;56.73076923076923
 ;144;0.3190674642996433;2.765654288805448;57.57211538461539
 ;145;0.2787376693718565;2.611304384011489;58.53365384615385
 ;146;0.3398439269333791;2.673319261807662;59.25480769230769
 ;147;0.3471790253578757;2.599203164760883;59.49519230769231
 ;148;0.30390621800548756;2.614029430426084;58.77403846153846
 ;149;0.295237658773728;2.7631323475104113;56.61057692307692
 ;150;0.3246241363678844;2.4821161398520837;58.29326923076923
 ;151;0.29717375185842126;2.5633533963790307;59.375
 ;152;0.33631491243767625;2.485653368326334;58.65384615384615
 ;153;0.2858138857051157;2.5323024621376624;57.8125
 ;154;0.3295209885825618;2.552777492083036;58.53365384615385
 ;155;0.30231788906698615;2.5320356717476478;58.17307692307692
 ;156;0.2691305272657281;2.5129743906167836;60.09615384615385
 ;157;0.2954251719638705;2.7270938662382274;57.09134615384615
 ;158;0.283641633649285;2.644839983720046;58.29326923076923
 ;159;0.29363022236010206;2.759360350095309;57.8125
 ;160;0.29947961848273946;2.7153342687166653;57.21153846153846
 ;161;0.3372464078442695;2.756807180551382;57.21153846153846
 ;162;0.3348670597188175;2.717891418016874;56.25
 ;163;0.31636359664396596;2.80264589878229;57.09134615384615
 ;164;0.32055155334707636;2.5795361353800845;58.41346153846154
 ;165;0.3291787546522056;2.6372754252873936;57.57211538461539
 ;166;0.3166139699661961;2.761731418279501;58.05288461538461
 ;167;0.3582334268408326;2.67338404747156;57.69230769230769
 ;168;0.30326984407236945;2.7876285773057203;57.33173076923077
 ;169;0.26879792724950957;2.697336100614988;57.21153846153846
 ;170;0.2856013688097636;2.708829205769759;58.05288461538461
 ;171;0.28808234916785014;2.816991796860328;56.12980769230769
 ;172;0.2816842007943286;2.622988943870251;58.77403846153846
 ;173;0.2690895151463337;2.8802630259440494;57.93269230769231
 ;174;0.267729706918964;2.9782355473591733;57.45192307692308
 ;175;0.32443438600211477;2.539938156421368;59.01442307692308
 ;176;0.2987251495494722;2.6866199053250828;58.17307692307692
 ;177;0.2502850376185961;2.762484087393834;58.89423076923077
 ;178;0.26612354307256353;2.8584823516698985;58.29326923076923
 ;179;0.281645102625659;2.8955703423573422;57.21153846153846
 ;180;0.26981715669031614;2.841357043156257;58.41346153846154
 ;181;0.30520730576692867;2.8946256775122423;55.76923076923077
 ;182;0.2537505108137758;2.827944150337806;59.49519230769231
 ;183;0.2464689940590268;2.953009064380939;57.93269230769231
 ;184;0.2581566989135284;3.0268145432839026;57.93269230769231
 ;185;0.3040566209103697;2.8537584038881154;58.17307692307692
 ;186;0.2638051267176007;2.8561421311818638;57.45192307692308
 ;187;0.2656373464538214;2.6512538423905005;57.57211538461539
 ;188;0.29208957082860604;2.761998657996838;58.41346153846154
 ;189;0.3073089418019383;2.6197858452796936;58.41346153846154
 ;190;0.29623729425769013;2.770669772074773;58.17307692307692
 ;191;0.2677155600126403;2.696762901086074;58.77403846153846
 ;192;0.27614725321585026;2.8781768817168016;59.61538461538461
 ;193;0.2722180215731406;2.825476105396564;58.05288461538461
 ;194;0.2198550137825525;2.829821371115171;57.09134615384615
 ;195;0.233459244952358;2.768035705272968;59.13461538461539
 ;196;0.20354876251747975;2.7138653901907115;59.85576923076923
 ;197;0.20143999934449452;2.9860928242023173;58.05288461538461
 ;198;0.22912665160681803;2.86099334863516;60.45673076923077
 ;199;0.23566466172745165;3.1345461790378275;56.12980769230769
62.9052300453186; ; ; ; 
 ;0;5.719276286088503;4.155550718307495;6.850961538461538
 ;1;4.018102943897247;3.4838392917926493;14.663461538461538
 ;2;3.483970534342986;2.89952368919666;24.639423076923077
 ;3;3.0711295971503625;2.6663570495752187;30.408653846153847
 ;4;2.8379954053805423;2.410325219997993;36.65865384615385
 ;5;2.585669900362308;2.2422121167182922;40.74519230769231
 ;6;2.412704742871798;2.1680422196021447;40.98557692307692
 ;7;2.247392577620653;2.082599002581376;44.59134615384615
 ;8;2.162375359581067;2.012163717013139;44.23076923076923
 ;9;1.9988752752542496;1.9025016106092012;44.95192307692308
 ;10;1.954274793083851;1.8344430602513826;50.24038461538461
 ;11;1.8257556018921046;1.8572641015052795;47.71634615384615
 ;12;1.7252863187056322;1.7905355050013616;52.04326923076923
 ;13;1.6641619698359416;1.811329300586994;50.48076923076923
 ;14;1.6574393522280912;1.7673415449949412;51.20192307692308
 ;15;1.537699046616371;1.737697266615354;52.04326923076923
 ;16;1.541079394519329;1.8192573487758636;49.87980769230769
 ;17;1.4677743006211061;1.739933573282682;51.20192307692308
 ;18;1.3822070486270464;1.7433731097441454;51.5625
 ;19;1.340348377250708;1.694773378280493;52.88461538461539
 ;20;1.300732080753033;1.8028657894868116;53.00480769230769
 ;21;1.2503009610451186;1.7354997671567476;54.56730769230769
 ;22;1.253864398942544;1.7034127391301668;55.40865384615385
 ;23;1.2256378835210433;1.7150162687668433;54.32692307692308
 ;24;1.1347231400700717;1.640776398090216;55.76923076923077
 ;25;1.0830770808343704;1.7518296448084025;53.00480769230769
 ;26;1.103832386720639;1.7455305686363807;55.76923076923077
 ;27;1.0738776171436677;1.6682723668905406;57.8125
 ;28;0.9957894430710719;1.7012078830829034;56.73076923076923
 ;29;1.0296412110328674;1.741468988932096;55.64903846153846
 ;30;1.0052605434679067;1.8780098167749553;56.85096153846154
 ;31;0.9855590987090881;1.747285856650426;55.88942307692308
 ;32;0.9385922170029237;1.786526083946228;55.04807692307692
 ;33;0.9630996453074309;1.8271127801675062;54.44711538461539
 ;34;0.8842439336272386;1.7242610729657686;56.25
 ;35;0.9073335694578978;1.7896372767595143;56.97115384615385
 ;36;0.9072672627293147;1.7307938795823317;58.29326923076923
 ;37;0.8596869091001841;1.771546652683845;55.16826923076923
 ;38;0.8090807738212439;1.8450720195586865;55.76923076923077
 ;39;0.78407663708696;1.8485651245483985;57.33173076923077
 ;40;0.8176687603386549;1.830636469217447;54.92788461538461
 ;41;0.7847563647306882;1.889830075777494;57.09134615384615
 ;42;0.7302135297885308;2.0413849445489736;57.21153846153846
 ;43;0.7445764283721263;1.9455331082527454;57.33173076923077
 ;44;0.7868955595275531;1.902308539702342;57.21153846153846
 ;45;0.7213290891108605;2.096973274762814;57.21153846153846
 ;46;0.7460356452144109;1.9626260904165416;59.25480769230769
 ;47;0.7072586041803544;2.001764116378931;56.85096153846154
 ;48;0.7014890793137826;2.0542312745864573;56.25
 ;49;0.6866956139699771;1.9916004492686346;56.49038461538461
 ;50;0.7162798413863549;2.013937773612829;57.33173076923077
 ;51;0.6448449523976216;1.9640623170595903;59.13461538461539
 ;52;0.693003322212742;2.057028440328745;57.57211538461539
 ;53;0.6359787761018827;2.1166910391587477;56.25
 ;54;0.6202686235595208;2.0124402733949514;57.45192307692308
 ;55;0.6534453945664259;1.9751311036256642;58.65384615384615
 ;56;0.6579420175403357;2.039258124736639;57.69230769230769
 ;57;0.5955252905304615;2.074435522923103;58.41346153846154
 ;58;0.6303034234218873;2.094771914757215;57.21153846153846
 ;59;0.569742468973765;2.1342308200322666;57.45192307692308
 ;60;0.5972447014198854;2.31051353766368;55.52884615384615
 ;61;0.5633948703224843;2.05356414272235;56.37019230769231
 ;62;0.579327117651701;2.096336532097596;57.69230769230769
 ;63;0.5520339255722669;2.1496663139416623;56.85096153846154
 ;64;0.5154374026191922;2.105444710988265;57.69230769230769
 ;65;0.5274830649678524;2.1524290373692145;57.69230769230769
 ;66;0.5108339522893612;2.048190497435056;59.49519230769231
 ;67;0.515324768753579;2.1159899418170633;59.25480769230769
 ;68;0.5607896968005941;2.228765072730871;56.97115384615385
 ;69;0.5882432369085459;2.061320396570059;58.17307692307692
 ;70;0.5387326564926368;2.14474525818458;57.57211538461539
 ;71;0.536303429506146;2.1330476082288303;57.21153846153846
 ;72;0.5160143193430625;2.1638648074406843;58.65384615384615
 ;73;0.48063748179433435;2.209257492652306;57.45192307692308
 ;74;0.47960791625798893;2.2565215000739465;57.69230769230769
 ;75;0.49189965366027677;2.1254448065390954;56.73076923076923
 ;76;0.48045529948117643;2.1541504699450273;58.29326923076923
 ;77;0.4835456721484661;2.237376414812528;57.69230769230769
 ;78;0.4888602586892935;2.187122801175484;59.97596153846154
 ;79;0.44256411722073186;2.129498357956226;59.85576923076923
 ;80;0.5180640157777816;2.2712855293200565;58.89423076923077
 ;81;0.41462024222486293;2.3129262511546793;56.85096153846154
 ;82;0.45916724305313367;2.3741422524819007;56.85096153846154
 ;83;0.4270319089723321;2.4270670872468214;58.17307692307692
 ;84;0.42352592307501113;2.373671462902656;58.05288461538461
 ;85;0.40634832115700614;2.429039473717029;56.49038461538461
 ;86;0.46471736680429715;2.3726513729645657;57.8125
 ;87;0.4090201147975257;2.4125773310661316;58.41346153846154
 ;88;0.40560672253083724;2.3284834852585425;57.09134615384615
 ;89;0.4179888668899926;2.517344030050131;57.21153846153846
 ;90;0.43055996341774094;2.525225593493535;57.69230769230769
 ;91;0.4066406726264037;2.364744076362023;59.85576923076923
 ;92;0.45933072534031594;2.3191998325861416;59.13461538461539
 ;93;0.46990674443972796;2.4483338181789103;57.09134615384615
 ;94;0.41030745272739577;2.353659510612488;57.21153846153846
 ;95;0.3454451709985733;2.3077142192767215;57.33173076923077
